Coach,Year,Team,Role,Age,num_times_hc,num_yr_col_pos,num_yr_col_coor,num_yr_col_hc,num_yr_nfl_pos,num_yr_nfl_coor,num_yr_nfl_hc,PF (Points For)__oc,Yds__oc,Y/P__oc,TO__oc,1stD__oc,Cmp Passing__oc,Att Passing__oc,Yds Passing__oc,TD Passing__oc,Int Passing__oc,NY/A Passing__oc,1stD Passing__oc,Att Rushing__oc,Yds Rushing__oc,TD Rushing__oc,Y/A Rushing__oc,1stD Rushing__oc,Pen__oc,Yds Penalties__oc,1stPy__oc,#Dr__oc,Sc%__oc,TO%__oc,Time Average Drive__oc,Plays Average Drive__oc,Yds Average Drive__oc,Pts Average Drive__oc,3DAtt__oc,3D%__oc,4DAtt__oc,4D%__oc,RZAtt__oc,RZPct__oc,PF (Points For)__dc,Yds__dc,Y/P__dc,TO__dc,1stD__dc,Cmp Passing__dc,Att Passing__dc,Yds Passing__dc,TD Passing__dc,Int Passing__dc,NY/A Passing__dc,1stD Passing__dc,Att Rushing__dc,Yds Rushing__dc,TD Rushing__dc,Y/A Rushing__dc,1stD Rushing__dc,Pen__dc,Yds Penalties__dc,1stPy__dc,#Dr__dc,Sc%__dc,TO%__dc,Time Average Drive__dc,Plays Average Drive__dc,Yds Average Drive__dc,Pts Average Drive__dc,3DAtt__dc,3D%__dc,4DAtt__dc,4D%__dc,RZAtt__dc,RZPct__dc,PF (Points For)__hc,Yds__hc,Y/P__hc,TO__hc,1stD__hc,Cmp Passing__hc,Att Passing__hc,Yds Passing__hc,TD Passing__hc,Int Passing__hc,NY/A Passing__hc,1stD Passing__hc,Att Rushing__hc,Yds Rushing__hc,TD Rushing__hc,Y/A Rushing__hc,1stD Rushing__hc,Pen__hc,Yds Penalties__hc,1stPy__hc,#Dr__hc,Sc%__hc,TO%__hc,Time Average Drive__hc,Plays Average Drive__hc,Yds Average Drive__hc,Pts Average Drive__hc,3DAtt__hc,3D%__hc,4DAtt__hc,4D%__hc,RZAtt__hc,RZPct__hc,PF (Points For)__opp__hc,Yds__opp__hc,Y/P__opp__hc,TO__opp__hc,1stD__opp__hc,Cmp Passing__opp__hc,Att Passing__opp__hc,Yds Passing__opp__hc,TD Passing__opp__hc,Int Passing__opp__hc,NY/A Passing__opp__hc,1stD Passing__opp__hc,Att Rushing__opp__hc,Yds Rushing__opp__hc,TD Rushing__opp__hc,Y/A Rushing__opp__hc,1stD Rushing__opp__hc,Pen__opp__hc,Yds Penalties__opp__hc,1stPy__opp__hc,#Dr__opp__hc,Sc%__opp__hc,TO%__opp__hc,Time Average Drive__opp__hc,Plays Average Drive__opp__hc,Yds Average Drive__opp__hc,Pts Average Drive__opp__hc,3DAtt__opp__hc,3D%__opp__hc,4DAtt__opp__hc,4D%__opp__hc,RZAtt__opp__hc,RZPct__opp__hc
Joe Philbin,2015,MIA,HC,54,1,9,8,0,3,5,3,1.308454023650837,0.9842731604524966,1.1618911545390733,-1.159455512651263,0.5283905003533335,0.810587535360886,0.3753481462661791,1.1995133730328789,1.4548515853044233,-0.878331759922957,1.270293181391978,0.7822145639957089,-0.46103780758553164,-0.4781154579684438,0.0386957443108185,-0.3375004703472218,-0.41045871030525716,0.37687103032612274,0.683492513006407,0.5844527392938778,-0.14529764424266786,1.0418914394177907,-1.2209429590484542,0.5924218987235528,0.09375795495833145,0.805521969193661,1.0798048723306082,-0.37125615326971373,1.032574180080061,-0.767337690262912,-0.4875447137927149,0.6020065973908297,0.8843596334003785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.49969300623068613,-0.6192172729177913,-0.4907370993106263,0.04436109197265128,-0.2650588941423038,0.08296177550963306,0.11565524054146131,-0.43102243434418264,-0.427469177033067,-0.11765418160583208,-0.7749855132120008,0.11800110200891467,-0.6769331583679069,-0.3144871618500604,-0.20104278066101441,0.31216232511116077,-0.5734790905771807,-1.6030665012636576,-1.4914551063797274,-0.08913906360507144,-0.10218976057952149,-0.3991917465664856,-0.03051054835762886,-0.3706074088935796,-0.29443965271515754,-0.5237905457793993,-0.41470738805789825,-0.5606815972142126,-0.27626220873173396,0.2703936689924259,-1.1769852705019042,-0.035673946328686736,0.070050008949779,-0.4025987920676033,0.15576761290489366,-0.33192853875019124,-0.40489763488454084,-0.08057610760379257,-0.08253151518819198,0.22654195056428916,-0.05326260943513572,-0.7262252461336937,-0.17626952350614367,-0.24797808464176652,0.31107570512754584,0.648967580275345,0.30209952222367636,-0.02184326889745375,-0.1310199527684462,0.09673953089240002,0.4119761772675013,0.3278454073533685,-1.3187685963048894,-0.24628936903086163,0.03374156163354969,-0.33163850441943726,0.7577247120759889,1.2023012294364301,0.24213080978018084,-0.24532504467069718,1.5561933028721686,0.2039527817201808,0.7215859946445485,0.8938330977975593,0.6315250092595056,-0.9805278858012844
Joe Schmidt,1970,DET,HC,38,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Schmidt,1971,DET,HC,39,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4129687319925113,0.088108271706044,0.1678002682854205,-0.9552149464536356,0.9288004252952824,-1.008961207079491,-1.8087150374245395,-1.119064308430075,0.5045014807320007,-1.30150541674243,0.1061947751288732,-0.4547693493388989,1.594600097419318,1.4198992950432912,1.1839518021145878,0.6082277474029478,1.4033268866212116,-2.032864051115564,-1.3216032381190623,0.7997586826210298,,,,,,,,,,,,,,-1.3388210484490943,-1.2901267401658807,-0.087826824435207,1.684853062207549,-1.6242337844963477,0.0597374007414908,-0.1839429082723259,0.1237964644272267,-0.6144367979801266,1.471495769455744,0.3964430745097015,-0.1799151001043996,-2.107815504075756,-2.03548491846215,-1.0388359687275206,-1.5006926982869089,-1.7569143023641605,0.9371977623844424,-0.245372097708094,-0.9525335365405097,,,,,,,,,,,,,
Joe Schmidt,1972,DET,HC,40,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382398704527723,0.6674316922159865,0.6942714408004291,-0.6954824151285572,1.2722622149055098,-0.9332817744212261,-1.5011618813941316,-0.5309454646786581,0.5192202307944926,-1.1433583068109203,0.6858968168907001,-0.40452362495012634,1.5320770281634217,1.495443109345156,0.8098635169306453,0.8148010295924671,1.491603100929269,-1.3810283963504246,-0.7146389161658346,1.6240020477476342,,,,,,,,,,,,,,-0.5513900242061774,-0.814063666316162,0.3895934756858147,0.579856450843112,-1.1834407482051232,-0.4347962361869668,-0.9589010900262643,-0.25436260837780805,-0.05451635111999431,0.8423111795593018,0.6539933685971029,-0.5393085660657704,-1.2669315943288701,-0.9890064730459196,-0.31694376172968675,-0.43591210645897543,-0.9279577045463787,1.3420166027112084,0.644621568204689,-0.9087192464895272,,,,,,,,,,,,,
Joe Vitt,2012,NOR,HC,58,1,0,0,0,23,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504372281842313,0.818017679965086,0.7878296667223519,1.2840774750115589,0.5028079034323497,1.7811954142114734,1.2510455391207993,1.3200748582694175,0.5300327147490006,1.6746770512601297,0.4744969298287927,1.3418296052895928,-1.228824473701206,-0.7112689375424126,-0.0745254791930227,0.0442373955203804,-0.6296038134572343,0.912128810802082,0.0738469026749031,-0.7074224773617459,0.7446226038955278,0.2161858542012049,1.3931012342030331,-0.4575809730510856,-0.290189404304055,0.4244332697734425,0.1479719001028149,-0.2499843068756199,-0.3262095587649414,1.3239072461345818,1.18621945527172,0.3186154296584302,-0.2801562414889068,1.7017206564005036,1.3867936935957403,1.61246232494597,-0.1535059112906672,1.0502293549663115,0.3004072637314638,-0.1713642344872286,0.4805825162185982,1.3267099768034465,-0.5288995840382708,0.5751797717724098,0.5014957487876276,0.2073075450168757,1.3988851514218754,1.7911365435151472,2.010282844129667,1.0586309586371283,0.0553848775621711,1.2724277788546263,-0.1701143931371228,0.6097247525828726,1.5107525023583772,-0.4324442820745371,-0.58136786026285,-0.3802775642250143,0.8093641895227619,1.7711921792936092,-1.1350940108916103,0.6169922302580766,-1.2254197832617288,-1.729593340963291,1.8154705632416792,1.1674662197502208
Joe Walton,1983,NYJ,HC,48,0,0,0,0,5,8,0,-0.002357920693110832,0.1518724110075122,-0.05080109208094649,-0.48205803453198903,0.18073642660272335,0.5880484898023972,0.2662051070591559,0.2928363601421453,0.2722953362701077,-0.39843252549026653,0.1093957534713938,0.48590413155808737,0.1568128435855283,-0.011916274590220433,-0.2843691170272901,-0.2447525198267435,-0.11771087183581569,0.05879487685245263,-0.09041207285400721,-0.09148489995111063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Walton,1984,NYJ,HC,49,1,0,0,0,5,8,1,-0.002357920693110832,0.1518724110075122,-0.05080109208094649,-0.48205803453198903,0.18073642660272335,0.5880484898023972,0.2662051070591559,0.2928363601421453,0.2722953362701077,-0.39843252549026653,0.1093957534713938,0.48590413155808737,0.1568128435855283,-0.011916274590220433,-0.2843691170272901,-0.2447525198267435,-0.11771087183581569,0.05879487685245263,-0.09041207285400721,-0.09148489995111063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5078091594594114,0.3008430720347492,0.0673981072951556,0.8380949139340376,0.0802852899166173,0.9972659319758542,0.8897930707888319,0.2735612740694478,-0.2047639414598003,0.957640763527456,-0.4803844614152611,0.1500121745182879,-0.5222657621859059,-0.0196977763997014,-0.8702916130203694,0.847572632867151,0.193995221662783,0.6208237127096485,1.6493952391190578,-0.8861742129021,,,,,,,,,,,,,,-0.3548225269436258,-0.1111057696939178,-0.2400823280568529,-0.4556622194622358,-0.5415274120669886,-0.7043078176589502,-1.0682681419136764,-0.9673120627548292,-0.0712336589437191,-0.0259063880075418,-0.6415992012133067,-1.042110937560415,0.6421750303542181,0.8255967781128469,-0.5153255017474716,0.6859988352241729,0.1882947505912693,-0.29894284504692,-0.4535836470728435,-0.1975158125067101,,,,,,,,,,,,,
Joe Walton,1985,NYJ,HC,50,1,0,0,0,5,8,2,-0.002357920693110832,0.1518724110075122,-0.05080109208094649,-0.48205803453198903,0.18073642660272335,0.5880484898023972,0.2662051070591559,0.2928363601421453,0.2722953362701077,-0.39843252549026653,0.1093957534713938,0.48590413155808737,0.1568128435855283,-0.011916274590220433,-0.2843691170272901,-0.2447525198267435,-0.11771087183581569,0.05879487685245263,-0.09041207285400721,-0.09148489995111063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3070515319321401,0.042136299931631496,-0.0790737101630033,0.23562896145032408,0.05304602965659945,0.3181207886590695,0.2671965234805137,-0.12947076379930747,-0.23520431721164475,0.4926085675922212,-0.4754884783975337,0.14090816888029525,-0.16978306936995785,0.27607369778810553,-0.1517978731979805,0.7693097139416021,0.17111888029204014,0.14026327575952102,0.5808560586586486,-1.0955966097556509,,,,,,,,,,,,,,0.017841826760471885,0.2572148203544694,0.2472302046454813,-0.4117786268060471,0.31973672935605424,-0.0012885659862400534,-0.5405978109815182,-0.22490014166838462,0.15122523835563165,-0.4649514042987551,-0.02320216330602215,0.16965935926157816,0.3574609516920478,0.5472910969384122,-0.1235135355793194,0.5952802555313841,0.14440721888013064,-0.6392497892851295,-0.742432979748179,0.18918015287690848,,,,,,,,,,,,,
Joe Walton,1986,NYJ,HC,51,1,0,0,0,5,8,3,-0.002357920693110832,0.1518724110075122,-0.05080109208094649,-0.48205803453198903,0.18073642660272335,0.5880484898023972,0.2662051070591559,0.2928363601421453,0.2722953362701077,-0.39843252549026653,0.1093957534713938,0.48590413155808737,0.1568128435855283,-0.011916274590220433,-0.2843691170272901,-0.2447525198267435,-0.11771087183581569,0.05879487685245263,-0.09041207285400721,-0.09148489995111063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05788958430905652,0.4288373717847415,0.2106324977283677,-0.35079635273348697,0.38427432606427664,0.39179869254125294,0.06942582899830126,0.11506026861639206,0.045736010518455515,-0.4840411164773875,0.0035541363154379204,0.4431859190187488,0.3241701170659178,0.4672668544275514,0.04300220267972288,0.5278529410116705,0.23242522228993648,0.5133597739753875,0.6339477914989982,-0.8374487882815388,,,,,,,,,,,,,,-0.4150601674385146,-0.12464928917189311,-0.0023922880195593374,-0.06961605697307911,-0.09542593292022276,-0.18270742886264715,-0.43077048924187555,-0.1647852086713452,-0.18276916884956065,-0.27665805357644024,0.013931959172915398,-0.1851502734236812,-0.10444992707075829,-0.08515180788676435,-0.42650695167363817,-0.1354426532458992,-0.27835847525551344,-0.09717882691126889,-0.3040023615559946,0.7438470555686117,,,,,,,,,,,,,
Joe Walton,1987,NYJ,HC,52,1,0,0,0,5,8,4,-0.002357920693110832,0.1518724110075122,-0.05080109208094649,-0.48205803453198903,0.18073642660272335,0.5880484898023972,0.2662051070591559,0.2928363601421453,0.2722953362701077,-0.39843252549026653,0.1093957534713938,0.48590413155808737,0.1568128435855283,-0.011916274590220433,-0.2843691170272901,-0.2447525198267435,-0.11771087183581569,0.05879487685245263,-0.09041207285400721,-0.09148489995111063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19422352468865864,0.40726691704252227,0.16683917564125722,-0.2334567000935437,0.4514227086503499,0.5707632403040177,0.14193987400255786,0.23396627982798296,0.2542172115417193,-0.3507840884383552,0.13607835746219593,0.5079643961440664,0.27609338259990207,0.2295455756108894,0.11790406364109501,0.14526235220020972,0.11899113625052246,0.890754689664002,0.8034602181177914,-0.671416644824275,,,,,,,,,,,,,,-0.07342589478014805,0.3998544922101885,0.41944395458006195,0.011617829993551237,0.35562460504882387,0.3063514344847166,0.15042212721615794,0.5953305295301976,0.5789507198406305,-0.2366336869927948,0.46461331882373924,0.4714887610133329,-0.2490616880598737,-0.25633908155707225,-0.42941031230282867,-0.25172525726704065,-0.4118093497671682,-0.08542679793966032,-0.2965480733581218,1.0810978040424557,,,,,,,,,,,,,
Joe Walton,1988,NYJ,HC,53,1,0,0,0,5,8,5,-0.002357920693110832,0.1518724110075122,-0.05080109208094649,-0.48205803453198903,0.18073642660272335,0.5880484898023972,0.2662051070591559,0.2928363601421453,0.2722953362701077,-0.39843252549026653,0.1093957534713938,0.48590413155808737,0.1568128435855283,-0.011916274590220433,-0.2843691170272901,-0.2447525198267435,-0.11771087183581569,0.05879487685245263,-0.09041207285400721,-0.09148489995111063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19168782818273872,0.19989571816986262,-0.18841149949424096,-0.24196643256323327,0.3680790925589578,0.687731234868694,0.2815079584457628,0.13412831437820852,0.08380950127676814,-0.4776931263835428,-0.169005815076592,0.5199635679713924,0.16948576081772515,0.047817891036646354,0.29467198701032793,-0.10704160426248155,1.7295109492143633e-05,1.1271368732432818,0.9566598988604973,-0.5410865919158109,,,,,,,,,,,,,,0.09344462504518128,0.3789997448010367,0.4308346907943205,-0.17461919422496253,0.36147155269719167,0.20469121461657616,0.16213968593235975,0.5885658471348735,0.6821860620514324,-0.24081969222712862,0.5026491082088663,0.2961589085536508,-0.17787921506297136,-0.22137118809230788,-0.25208285343056047,-0.22229997544639762,-0.21725564406238967,-0.15054335466377927,-0.14531447711582599,1.0037035888325216,,,,,,,,,,,,,
Joe Walton,1989,NYJ,HC,54,1,0,0,0,5,8,6,-0.002357920693110832,0.1518724110075122,-0.05080109208094649,-0.48205803453198903,0.18073642660272335,0.5880484898023972,0.2662051070591559,0.2928363601421453,0.2722953362701077,-0.39843252549026653,0.1093957534713938,0.48590413155808737,0.1568128435855283,-0.011916274590220433,-0.2843691170272901,-0.2447525198267435,-0.11771087183581569,0.05879487685245263,-0.09041207285400721,-0.09148489995111063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29253032059525225,0.18509503707839836,-0.23735714178150977,-0.39773117576841593,0.4773678319527915,0.6707925544810882,0.3262892461402943,0.07227299895365384,0.07387935674511792,-0.6894842035737435,-0.28062682323177773,0.536011504775307,0.226700515909768,0.13117809227474828,0.36339091689920533,-0.04133745964421911,0.03058696677327087,1.1017121030835193,0.9295061653822723,-0.2145416554801318,,,,,,,,,,,,,,0.1801845286175409,0.49858827912378473,0.5708571739598444,-0.005338780854873233,0.3542879849002675,0.0017471662073848722,0.011075945061948422,0.6165197846089501,0.8340214573709602,-0.068925578229199,0.655063003327387,0.21746857272260323,-0.03648863285676033,-0.08886297965485633,-0.21512303148265974,-0.12867860840446685,-0.10784298729693768,-0.2617208457168672,-0.20639808962814374,0.8642273015017933,,,,,,,,,,,,,
John Fox,2002,CAR,HC,47,0,6,3,0,5,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4259902999252548,-0.27884339497199806,-0.5010164121167874,0.09456438254548963,-0.3266416775929245,-0.05688940060637583,0.3657690229292695,0.1279632481850377,-0.4240108213441462,0.0009386264046057834,-0.2533252169123474,0.06447276320397864,-0.23030654981665227,-0.6198537989065066,-0.07392120331094218,-0.7768886295920842,-0.670091936618355,0.05254591693232163,-0.22850030376425703,0.35796563134087667,0.2295943880913283,-0.48938808160110203,-0.2548819057659361,-0.4879889247230273,-0.5952300784177141,-0.5223778334925102,-0.3493693683084993,0.1148170904290098,-1.0058297524053483,0.7433142203579838,-0.6288447670758824,-0.08219131531085173,-0.6388237426832352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Fox,2003,CAR,HC,48,1,6,3,0,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4259902999252548,-0.27884339497199806,-0.5010164121167874,0.09456438254548963,-0.3266416775929245,-0.05688940060637583,0.3657690229292695,0.1279632481850377,-0.4240108213441462,0.0009386264046057834,-0.2533252169123474,0.06447276320397864,-0.23030654981665227,-0.6198537989065066,-0.07392120331094218,-0.7768886295920842,-0.670091936618355,0.05254591693232163,-0.22850030376425703,0.35796563134087667,0.2295943880913283,-0.48938808160110203,-0.2548819057659361,-0.4879889247230273,-0.5952300784177141,-0.5223778334925102,-0.3493693683084993,0.1148170904290098,-1.0058297524053483,0.7433142203579838,-0.6288447670758824,-0.08219131531085173,-0.6388237426832352,-1.46302199925092,-1.5758353822581506,-1.3991917201480606,1.487044248849812,-1.703856648193904,-1.4346501510213443,-1.4677707159364843,-1.3885393394617054,-1.4828253050668676,1.1531133203941102,-0.9023083299114868,-1.6131250090953853,0.2502313978402501,-0.8192853616837162,-0.6002965159558316,-1.5117790159240578,-0.942547259252546,-0.6741041158374006,-0.6574060672700949,-0.4806045454453559,2.3816582403620923,-1.834902645784856,0.9276852051704338,-1.6934765356962234,-2.214498523692408,-1.9091822994476515,-1.726110160741399,0.7109332935226524,-1.8070490966005437,-0.6481101079777237,-1.2024624408043043,-1.1522947538522936,-0.4932953123410029,-0.8160381866144742,-1.2480665005993172,-1.7917270200244542,0.6763016657160662,-1.171702304266838,-0.8919912993143407,-0.4769033687286064,-1.0087573728483856,-0.7602310090466287,0.0950228676291159,-1.208572310794886,-0.9536190312106936,0.168794970904656,-0.8026064015218406,-0.6423172335936727,-1.4543509476417882,-0.4545789990976972,-0.6888138935163498,-0.9028450770829012,-0.92683459663048,2.1112249970519485,-1.2470093262766202,-0.0684450131028994,-1.5544908597793348,-1.7749937927188286,-1.9560003379771895,-1.3513435839673116,1.3489636032391794,-1.5112149730165014,-0.6105778189771363,-1.037667144317414,-1.72899830388442,0.1632387460819452
John Fox,2004,CAR,HC,49,1,6,3,0,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4259902999252548,-0.27884339497199806,-0.5010164121167874,0.09456438254548963,-0.3266416775929245,-0.05688940060637583,0.3657690229292695,0.1279632481850377,-0.4240108213441462,0.0009386264046057834,-0.2533252169123474,0.06447276320397864,-0.23030654981665227,-0.6198537989065066,-0.07392120331094218,-0.7768886295920842,-0.670091936618355,0.05254591693232163,-0.22850030376425703,0.35796563134087667,0.2295943880913283,-0.48938808160110203,-0.2548819057659361,-0.4879889247230273,-0.5952300784177141,-0.5223778334925102,-0.3493693683084993,0.1148170904290098,-1.0058297524053483,0.7433142203579838,-0.6288447670758824,-0.08219131531085173,-0.6388237426832352,-0.7906520714531214,-0.7431503720373558,-0.6633563634759915,0.9758093755142672,-0.9951271640158043,-1.1627827932530037,-1.3495877116232737,-0.86000986546374,-0.8632371471818945,0.47681600284753567,-0.13183935155139587,-1.2071084045327738,0.8966002098591869,-0.10278143957301356,-0.6827389632321096,-0.8953031079915341,-0.08311891289939677,0.01311201988135935,-0.0003060415746757861,-0.3564269146637459,1.502227166810299,-0.8859993824911849,0.6482304271389592,-0.8707667344147222,-1.2675838337336578,-1.040226542430712,-1.0435154214372198,0.5401723054066481,-1.0839158549477492,-0.7603397306372146,-0.2846925599596396,-0.8651480850845013,-0.8044132439090116,-0.6942487360509485,-0.9885342292647518,-1.3226207717163738,0.1616972175647701,-0.9245552000484907,-0.5286667991636083,-0.1484317030933667,-0.8362260078911251,-0.521254332278491,-0.030813189542815055,-1.0715179921128322,-0.6340761792941603,-0.12782139754331465,-0.6535172596409538,-0.7081596065931045,-0.8802685827448431,-0.7529943433835334,-0.1666039651775525,0.08620066517877772,0.010816490329125905,1.0759966214007501,-1.1328463543538336,-0.25617318209084033,-0.803879699345407,-0.9906829392860388,-1.3352479747917798,-1.1049864010218506,1.0559774151344687,-1.0758634354981784,-0.26021148492057833,-1.1235205571650357,-1.2932885130389074,-0.03222745400787881
John Fox,2005,CAR,HC,50,1,6,3,0,5,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4259902999252548,-0.27884339497199806,-0.5010164121167874,0.09456438254548963,-0.3266416775929245,-0.05688940060637583,0.3657690229292695,0.1279632481850377,-0.4240108213441462,0.0009386264046057834,-0.2533252169123474,0.06447276320397864,-0.23030654981665227,-0.6198537989065066,-0.07392120331094218,-0.7768886295920842,-0.670091936618355,0.05254591693232163,-0.22850030376425703,0.35796563134087667,0.2295943880913283,-0.48938808160110203,-0.2548819057659361,-0.4879889247230273,-0.5952300784177141,-0.5223778334925102,-0.3493693683084993,0.1148170904290098,-1.0058297524053483,0.7433142203579838,-0.6288447670758824,-0.08219131531085173,-0.6388237426832352,-0.4724876391215009,-0.5000669542751666,-0.40572937573484863,0.5435331274252149,-0.5961417817110887,-0.7303472328049389,-0.7521657172155058,-0.4311570407602467,-0.3321976288860421,0.21233716377273307,3.798184820815361e-05,-0.5923310346399225,0.43411058370546135,-0.36342637177609616,-0.6487328762197373,-0.9850475567570163,-0.31907801306019123,0.32406789368906624,0.3693469299680608,-0.08197875536435008,0.8144763273720318,-0.5214085575968354,0.26052865187175356,-0.4971885376115736,-0.7558458978080994,-0.6505688715360624,-0.595122971122514,0.27253255609129085,-0.5793065466429822,-0.9146113931382919,-0.41504216547105993,-0.44733491894300936,-0.2375655349687685,-0.48978577384808925,-0.5627415533078505,-0.8331255173116178,0.6142062466787329,-0.5415436698133597,-0.37808597870977173,-0.0804893356010774,-0.4715146986978634,-0.6345548518422482,0.6477609500063527,-0.5583176277882634,-0.3574201954400396,0.0829659547534899,-0.3892404912062655,-0.0578821059326049,-0.6937765751595277,-0.5422874111547333,0.05690345214089143,0.6473143580258056,0.22372375145083925,0.6908486799085739,-0.779305840585563,0.3627377130589684,-0.5110947967827434,-0.5373560517447913,-0.7971239116415006,-0.7201965097586346,0.8515135575501588,-0.10174432359386627,-0.305043043956492,-0.7264719086698568,-0.7973079550320435,-0.0036282281954547074
John Fox,2006,CAR,HC,51,1,6,3,0,5,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4259902999252548,-0.27884339497199806,-0.5010164121167874,0.09456438254548963,-0.3266416775929245,-0.05688940060637583,0.3657690229292695,0.1279632481850377,-0.4240108213441462,0.0009386264046057834,-0.2533252169123474,0.06447276320397864,-0.23030654981665227,-0.6198537989065066,-0.07392120331094218,-0.7768886295920842,-0.670091936618355,0.05254591693232163,-0.22850030376425703,0.35796563134087667,0.2295943880913283,-0.48938808160110203,-0.2548819057659361,-0.4879889247230273,-0.5952300784177141,-0.5223778334925102,-0.3493693683084993,0.1148170904290098,-1.0058297524053483,0.7433142203579838,-0.6288447670758824,-0.08219131531085173,-0.6388237426832352,-0.1216883276233039,-0.41653041129930213,-0.26894570060205714,0.336312208068269,-0.5542157369340984,-0.7388799761285736,-0.8065606275933227,-0.3167103425241577,-0.024460440412237855,0.16884071854287117,0.30085953989761133,-0.5578665913111805,0.49326338797150665,-0.35356770374717317,-0.34619333801794344,-1.0816254828507144,-0.396709463159452,-0.14730929113578625,-0.09526232138826057,0.31379493061376124,0.6749436171757701,-0.18179959778492127,0.10618425085189107,-0.34827470529137444,-0.7705472527887381,-0.5474508317300293,-0.24584439132412067,0.27273624862091567,-0.21430499988277565,-1.1224641948473673,-0.548146212403513,-0.19367846746905332,0.016830867486137574,-0.6715245801272667,-0.7595293576766936,-0.9673758746413117,0.997925374526385,-0.7295439780913722,-0.2922972533268481,0.016746903818444847,-0.4947848889720451,-0.765251825312225,0.8237287800847708,-0.7250839688504152,-0.4304019178509251,-0.15617701307007348,-0.6009427471644683,-0.27796517443358004,-0.807515694816741,-0.7326094786754989,0.25960169289083884,0.7540635503860281,0.23867381072859728,0.5079744307217159,-0.8929652946304149,0.7133134910741461,-0.5040548992554007,-0.498086429864847,-0.8721826360080125,-0.8761871227689659,0.7617385410342652,0.11386367107046302,-0.14743379453050284,-0.8224521742645731,-0.9138059144877348,-0.38960250767452814
