Team,Year,Actual_Win_Pct,Predicted_With_Coach,Predicted_Replacement,Coaching_WAR,Predicted_Impact,Prediction_Error_Coach,Prediction_Error_Replacement,WAR_SE,Primary_Coach,Combined_Coach,WAR_Percentile
SDG,2021,0.5294,0.54155695,0.52099115,0.008408853435516339,0.020565808,-0.012156954383850116,0.008408853435516339,2.076191738337326,Brandon Staley,Brandon Staley,51.6188149053146
RAM,1993,0.3125,0.35575932,0.30409512,0.00840488076210022,0.051664203,-0.04325932264328003,0.00840488076210022,2.076191738337326,Chuck Knox,Chuck Knox,51.55772755039707
RAI,1987,0.3333,0.38657856,0.32490623,0.00839377002716063,0.06167233,-0.053278559875488296,0.00839377002716063,2.076191738337326,Tom Flores,Tom Flores,51.496640195479536
DEN,1995,0.5,0.49716684,0.49169776,0.008302241563796997,0.005469084,0.002833157777786255,0.008302241563796997,2.076191738337326,Mike Shanahan,Mike Shanahan,51.435552840562
WAS,2005,0.625,0.6388214,0.6167304,0.00826960802078247,0.022091031,-0.013821423053741455,0.00826960802078247,2.076191738337326,Joe Gibbs,Joe Gibbs,51.37446548564447
BUF,2017,0.5625,0.5544817,0.5543851,0.008114874362945557,9.6559525e-05,0.008018314838409424,0.008114874362945557,2.076191738337326,Sean McDermott,Sean McDermott,51.31337813072694
RAM,1970,0.6786,0.6499815,0.67078996,0.007810042953491192,-0.020808458,0.028618501281738262,0.007810042953491192,2.076191738337326,George Allen,George Allen,51.252290775809406
NWE,1982,0.5556,0.5032909,0.5479734,0.007626605606079084,-0.044682503,0.052309108352661116,0.007626605606079084,2.076191738337326,Ron Meyer,Ron Meyer,51.191203420891874
CHI,2012,0.625,0.591195,0.61749893,0.007501065731048584,-0.026303947,0.033805012702941895,0.007501065731048584,2.076191738337326,Lovie Smith,Lovie Smith,51.13011606597434
NWE,2001,0.6875,0.6931531,0.6800076,0.007492423057556152,0.013145506,-0.005653083324432373,0.007492423057556152,2.076191738337326,Bill Belichick,Bill Belichick,51.06902871105681
CLE,1971,0.6429,0.5692941,0.6355694,0.007330606365203884,-0.0662753,0.07360590496063235,0.007330606365203884,2.076191738337326,Nick Skorich,Nick Skorich,51.00794135613928
CRD,2003,0.25,0.20685446,0.24275692,0.0072430819272994995,-0.035902455,0.04314553737640381,0.0072430819272994995,2.076191738337326,Dave McGinnis,Dave McGinnis,50.946854001221745
DEN,1983,0.5625,0.5619225,0.5553132,0.007186770439147949,0.006609261,0.0005775094032287598,0.007186770439147949,2.076191738337326,Dan Reeves,Dan Reeves,50.88576664630422
GNB,1975,0.2857,0.27392796,0.27868167,0.007018334341049204,-0.004753709,0.011772043180465708,0.007018334341049204,2.076191738337326,Bart Starr,Bart Starr,50.82467929138669
PHI,1987,0.4667,0.44771907,0.46102044,0.005679560136795048,-0.0133013725,0.01898093266487122,0.005679560136795048,2.076191738337326,Buddy Ryan,Buddy Ryan,50.763591936469155
NWE,1973,0.3571,0.31584257,0.35172305,0.005376954889297458,-0.035880476,0.04125743112564084,0.005376954889297458,2.076191738337326,Chuck Fairbanks,Chuck Fairbanks,50.70250458155162
CHI,2010,0.6875,0.63862634,0.68218493,0.005315065383911133,-0.043558598,0.0488736629486084,0.005315065383911133,2.076191738337326,Lovie Smith,Lovie Smith,50.64141722663409
DET,1973,0.4643,0.4955884,0.45935118,0.004948818016052237,0.03623721,-0.03128839201927186,0.004948818016052237,2.076191738337326,Don McCafferty,Don McCafferty,50.58032987171656
RAM,2000,0.625,0.6365844,0.6203325,0.004667520523071289,0.016251922,-0.01158440113067627,0.004667520523071289,2.076191738337326,Mike Martz,Mike Martz,50.519242516799025
KAN,1971,0.75,0.74623924,0.7454437,0.00455629825592041,0.0007955432,0.0037607550621032715,0.00455629825592041,2.076191738337326,Hank Stram,Hank Stram,50.45815516188149
DAL,2013,0.5,0.48959085,0.4955021,0.004497885704040527,-0.005911261,0.010409146547317505,0.004497885704040527,2.076191738337326,Jason Garrett,Jason Garrett,50.39706780696396
NYG,2004,0.375,0.39795843,0.37064084,0.004359155893325806,0.027317584,-0.022958427667617798,0.004359155893325806,2.076191738337326,Tom Coughlin,Tom Coughlin,50.33598045204643
GNB,1987,0.3667,0.40440646,0.36246568,0.004234320354461696,0.04194078,-0.03770645813941953,0.004234320354461696,2.076191738337326,Forrest Gregg,Forrest Gregg,50.274893097128896
CLE,1980,0.6875,0.6360134,0.6833736,0.004126429557800293,-0.04736018,0.05148661136627197,0.004126429557800293,2.076191738337326,Sam Rutigliano,Sam Rutigliano,50.213805742211356
NWE,1980,0.625,0.62787837,0.62100464,0.003995358943939209,0.006873727,-0.0028783679008483887,0.003995358943939209,2.076191738337326,Ron Erhardt,Ron Erhardt,50.152718387293824
SEA,2015,0.625,0.65087134,0.6210315,0.003968477249145508,0.029839814,-0.025871336460113525,0.003968477249145508,2.076191738337326,Pete Carroll,Pete Carroll,50.09163103237629
PIT,2014,0.6875,0.72239864,0.6837486,0.003751397132873535,0.038650036,-0.03489863872528076,0.003751397132873535,2.076191738337326,Mike Tomlin,Mike Tomlin,50.03054367745876
WAS,2012,0.625,0.6521631,0.6220723,0.002927720546722412,0.030090809,-0.02716308832168579,0.002927720546722412,2.076191738337326,Mike Shanahan,Mike Shanahan,49.969456322541234
WAS,2017,0.4375,0.4338112,0.43469045,0.0028095543384552,-0.0008792579,0.003688812255859375,0.0028095543384552,2.076191738337326,Jay Gruden,Jay Gruden,49.9083689676237
KAN,2013,0.6875,0.7182764,0.6847446,0.002755403518676758,0.033531785,-0.030776381492614746,0.002755403518676758,2.076191738337326,Andy Reid,Andy Reid,49.84728161270617
MIA,1976,0.4286,0.47756332,0.4258951,0.002704905128478985,0.051668227,-0.0489633215904236,0.002704905128478985,2.076191738337326,Don Shula,Don Shula,49.78619425778864
RAI,2020,0.5,0.52464217,0.49742737,0.0025726258754730225,0.027214795,-0.02464216947555542,0.0025726258754730225,2.076191738337326,Jon Gruden,Jon Gruden,49.725106902871104
RAM,1971,0.6071,0.59573436,0.60461366,0.002486338233947727,-0.008879304,0.011365642166137668,0.002486338233947727,2.076191738337326,Tommy Prothro,Tommy Prothro,49.66401954795357
MIA,2005,0.5625,0.5320011,0.560181,0.0023189783096313477,-0.028179944,0.030498921871185303,0.0023189783096313477,2.076191738337326,Nick Saban,Nick Saban,49.60293219303604
CRD,2023,0.2353,0.21765082,0.2329968,0.002303193497657785,-0.015345991,0.01764918415546418,0.002303193497657785,2.076191738337326,Jonathan Gannon,Jonathan Gannon,49.54184483811851
CLT,1977,0.7143,0.7287038,0.7121567,0.0021432869911194308,0.016547084,-0.014403796863555862,0.0021432869911194308,2.076191738337326,Ted Marchibroda,Ted Marchibroda,49.480757483200975
NWE,1989,0.3125,0.33945554,0.3105038,0.0019961893558502197,0.028951734,-0.02695554494857788,0.0019961893558502197,2.076191738337326,Raymond Berry,Raymond Berry,49.41967012828344
NWE,2012,0.75,0.76968145,0.748194,0.001806020736694336,0.021487474,-0.019681453704833984,0.001806020736694336,2.076191738337326,Bill Belichick,Bill Belichick,49.35858277336591
BUF,1972,0.3214,0.3110595,0.31965712,0.0017428828716278266,-0.008597612,0.010340495252609272,0.0017428828716278266,2.076191738337326,Lou Saban,Lou Saban,49.297495418448385
BUF,2015,0.5,0.49094725,0.4983053,0.001694709062576294,-0.0073580444,0.009052753448486328,0.001694709062576294,2.076191738337326,Rex Ryan,Rex Ryan,49.23640806353085
MIN,1974,0.7143,0.7555794,0.71266234,0.001637660789489792,0.042917073,-0.041279411983489944,0.001637660789489792,2.076191738337326,Bud Grant,Bud Grant,49.17532070861332
DAL,2001,0.3125,0.2836708,0.31096014,0.001539856195449829,-0.027289331,0.028829187154769897,0.001539856195449829,2.076191738337326,Dave Campo,Dave Campo,49.11423335369579
GNB,1970,0.4286,0.3931996,0.42784783,0.0007521675586700249,-0.03464824,0.03540040717124937,0.0007521675586700249,2.076191738337326,Phil Bengtson,Phil Bengtson,49.053145998778255
CRD,1998,0.5625,0.51861805,0.56210375,0.0003962516784667969,-0.0434857,0.04388195276260376,0.0003962516784667969,2.076191738337326,Vince Tobin,Vince Tobin,48.99205864386072
MIA,2014,0.5,0.4779108,0.4996544,0.00034558773040771484,-0.021743625,0.022089213132858276,0.00034558773040771484,2.076191738337326,Joe Philbin,Joe Philbin,48.930971288943184
DET,2020,0.3636,0.35688913,0.36382928,-0.00022928490638735033,-0.006940156,0.00671087131500242,-0.00022928490638735033,2.076191738337326,Matt Patricia,Darrell Bevell / Matt Patricia,48.86988393402565
SDG,2023,0.3571,0.36167485,0.35754985,-0.00044984617233279067,0.004124999,-0.004574845218658474,-0.00044984617233279067,2.076191738337326,Brandon Staley,Brandon Staley / Giff Smith,48.808796579108126
KAN,1990,0.6875,0.71184105,0.68811935,-0.000619351863861084,0.023721695,-0.024341046810150146,-0.000619351863861084,2.076191738337326,Marty Schottenheimer,Marty Schottenheimer,48.747709224190594
TAM,1984,0.375,0.3781195,0.3757877,-0.0007877051830291748,0.0023317933,-0.0031194984912872314,-0.0007877051830291748,2.076191738337326,John McKay,John McKay,48.68662186927306
WAS,2002,0.4375,0.3734048,0.43862334,-0.0011233389377593994,-0.06521854,0.06409519910812378,-0.0011233389377593994,2.076191738337326,Steve Spurrier,Steve Spurrier,48.62553451435553
PIT,2024,0.5882,0.62929964,0.5893746,-0.0011746018409729553,0.03992504,-0.04109964065551763,-0.0011746018409729553,2.076191738337326,Mike Tomlin,Mike Tomlin,48.564447159438
TAM,1999,0.6875,0.67215836,0.6891777,-0.00167769193649292,-0.017019331,0.015341639518737793,-0.00167769193649292,2.076191738337326,Tony Dungy,Tony Dungy,48.503359804520464
OTI,1985,0.3571,0.2807848,0.3589769,-0.001876900577545193,-0.078192115,0.0763152142524719,-0.001876900577545193,2.076191738337326,Hugh Campbell,Hugh Campbell / Jerry Glanville,48.44227244960293
MIA,1994,0.625,0.6482971,0.6269085,-0.0019084811210632324,0.02138859,-0.02329707145690918,-0.0019084811210632324,2.076191738337326,Don Shula,Don Shula,48.3811850946854
PHI,1985,0.4,0.3716314,0.40192202,-0.0019220173358917014,-0.030290604,0.02836858630180361,-0.0019220173358917014,2.076191738337326,Marion Campbell,Fred Bruney / Marion Campbell,48.32009773976787
SFO,1986,0.6562,0.6897523,0.65855706,-0.002357057380676264,0.031195223,-0.03355228071212768,-0.002357057380676264,2.076191738337326,Bill Walsh,Bill Walsh,48.259010384850335
NWE,1972,0.2222,0.22010648,0.22459786,-0.002397856402397147,-0.004491374,0.0020935174942016688,-0.002397856402397147,2.076191738337326,John Mazur,John Mazur / Phil Bengtson,48.1979230299328
PHI,1997,0.4062,0.41807404,0.40896022,-0.002760223197937006,0.009113818,-0.011874041604995722,-0.002760223197937006,2.076191738337326,Ray Rhodes,Ray Rhodes,48.13683567501527
DET,1990,0.375,0.3752888,0.37789115,-0.00289115309715271,-0.0026023388,-0.0002888143062591553,-0.00289115309715271,2.076191738337326,Wayne Fontes,Wayne Fontes,48.07574832009774
CHI,1983,0.5,0.49166626,0.5032165,-0.0032165050506591797,-0.011550248,0.008333742618560791,-0.0032165050506591797,2.076191738337326,Mike Ditka,Mike Ditka,48.014660965180205
JAX,2003,0.3125,0.3128999,0.3157936,-0.0032936036586761475,-0.002893716,-0.0003998875617980957,-0.0032936036586761475,2.076191738337326,Jack Del Rio,Jack Del Rio,47.95357361026267
DET,2014,0.6875,0.65246683,0.69097704,-0.003477036952972412,-0.038510203,0.03503316640853882,-0.003477036952972412,2.076191738337326,Jim Caldwell,Jim Caldwell,47.89248625534515
DET,1977,0.4286,0.44767725,0.43217278,-0.0035727752685547065,0.015504479,-0.019077254676818867,-0.0035727752685547065,2.076191738337326,Tommy Hudspeth,Tommy Hudspeth,47.831398900427615
DEN,2021,0.4118,0.41649494,0.41540036,-0.003600356054306031,0.0010945797,-0.004694935750961304,-0.003600356054306031,2.076191738337326,Vic Fangio,Vic Fangio,47.77031154551008
SDG,1984,0.4375,0.4551093,0.44129142,-0.00379142165184021,0.013817877,-0.01760929822921753,-0.00379142165184021,2.076191738337326,Don Coryell,Don Coryell,47.70922419059255
SFO,1972,0.6071,0.6401391,0.6110301,-0.003930101776123074,0.029109001,-0.03303910293579104,-0.003930101776123074,2.076191738337326,Dick Nolan,Dick Nolan,47.64813683567502
RAI,2023,0.375,0.39921948,0.3789489,-0.003948897123336792,0.020270586,-0.024219483137130737,-0.003948897123336792,2.076191738337326,Josh McDaniels,Antonio Pierce / Josh McDaniels,47.58704948075748
CLT,1995,0.5625,0.5243031,0.56659526,-0.004095256328582764,-0.042292178,0.03819692134857178,-0.004095256328582764,2.076191738337326,Ted Marchibroda,Ted Marchibroda,47.525962125839946
SDG,1990,0.375,0.3661245,0.3793659,-0.004365891218185425,-0.01324138,0.008875489234924316,-0.004365891218185425,2.076191738337326,Dan Henning,Dan Henning,47.46487477092242
NOR,1981,0.25,0.2682531,0.2543763,-0.0043762922286987305,0.013876796,-0.018253087997436523,-0.0043762922286987305,2.076191738337326,Bum Phillips,Bum Phillips,47.40378741600489
BUF,1997,0.375,0.406464,0.37940553,-0.00440552830696106,0.027058482,-0.03146401047706604,-0.00440552830696106,2.076191738337326,Marv Levy,Marv Levy,47.342700061087356
DAL,2023,0.7059,0.72415054,0.71031296,-0.004412962532043485,0.013837576,-0.01825053844451907,-0.004412962532043485,2.076191738337326,Mike McCarthy,Mike McCarthy,47.281612706169824
CIN,1994,0.1875,0.14667667,0.1921184,-0.004618406295776367,-0.04544173,0.040823325514793396,-0.004618406295776367,2.076191738337326,David Shula,David Shula,47.22052535125229
TAM,2016,0.5625,0.5364797,0.567266,-0.004765987396240234,-0.030786276,0.026020288467407227,-0.004765987396240234,2.076191738337326,Dirk Koetter,Dirk Koetter,47.15943799633476
SFO,1975,0.3571,0.40494794,0.36186817,-0.004768172883987454,0.043079764,-0.04784793653488162,-0.004768172883987454,2.076191738337326,Dick Nolan,Dick Nolan,47.09835064141723
ATL,2017,0.625,0.57971746,0.629965,-0.004965007305145264,-0.05024755,0.04528254270553589,-0.004965007305145264,2.076191738337326,Dan Quinn,Dan Quinn,47.037263286499694
SEA,1991,0.4375,0.45536676,0.44272664,-0.005226641893386841,0.012640119,-0.01786676049232483,-0.005226641893386841,2.076191738337326,Chuck Knox,Chuck Knox,46.97617593158216
MIA,2008,0.6875,0.65898955,0.69323766,-0.005737662315368652,-0.034248114,0.028510451316833496,-0.005737662315368652,2.076191738337326,Tony Sparano,Tony Sparano,46.91508857666463
NWE,1996,0.6875,0.71209776,0.6932945,-0.005794525146484375,0.018803239,-0.024597764015197754,-0.005794525146484375,2.076191738337326,Bill Parcells,Bill Parcells,46.8540012217471
ATL,1983,0.4375,0.4372661,0.4435276,-0.00602760910987854,-0.0062614977,0.0002338886260986328,-0.00602760910987854,2.076191738337326,Dan Henning,Dan Henning,46.792913866829565
ATL,1973,0.6429,0.6392381,0.64901364,-0.006113638496398899,-0.009775519,0.003661880874633816,-0.006113638496398899,2.076191738337326,Norm Van Brocklin,Norm Van Brocklin,46.73182651191203
CLT,1973,0.2857,0.25148118,0.29194033,-0.006240331459045401,-0.040459156,0.03421882457733155,-0.006240331459045401,2.076191738337326,Howard Schnellenberger,Howard Schnellenberger,46.6707391569945
MIA,2013,0.5,0.49851993,0.5063629,-0.0063629150390625,-0.007842988,0.0014800727367401123,-0.0063629150390625,2.076191738337326,Joe Philbin,Joe Philbin,46.60965180207697
SDG,1985,0.5,0.5144538,0.50642467,-0.006424665451049805,0.008029163,-0.01445382833480835,-0.006424665451049805,2.076191738337326,Don Coryell,Don Coryell,46.54856444715944
PHI,1974,0.5,0.46654746,0.50643384,-0.006433844566345215,-0.039886385,0.03345254063606262,-0.006433844566345215,2.076191738337326,Mike McCormack,Mike McCormack,46.48747709224191
RAM,1986,0.625,0.67863566,0.63165903,-0.006659030914306641,0.046976626,-0.05363565683364868,-0.006659030914306641,2.076191738337326,John Robinson,John Robinson,46.42638973732438
BUF,2014,0.5625,0.5520461,0.5695686,-0.00706857442855835,-0.017522454,0.010453879833221436,-0.00706857442855835,2.076191738337326,Doug Marrone,Doug Marrone,46.365302382406846
DEN,2017,0.3125,0.26978508,0.3198358,-0.0073358118534088135,-0.050050735,0.042714923620224,-0.0073358118534088135,2.076191738337326,Vance Joseph,Vance Joseph,46.304215027489306
MIA,1996,0.5,0.5267141,0.5073775,-0.007377505302429199,0.019336581,-0.026714086532592773,-0.007377505302429199,2.076191738337326,Jimmy Johnson,Jimmy Johnson,46.243127672571774
TAM,1997,0.625,0.6024196,0.63298875,-0.00798875093460083,-0.030569136,0.022580385208129883,-0.00798875093460083,2.076191738337326,Tony Dungy,Tony Dungy,46.18204031765424
CRD,1980,0.3125,0.3445093,0.32049456,-0.00799456238746643,0.024014741,-0.0320093035697937,-0.00799456238746643,2.076191738337326,Jim Hanifan,Jim Hanifan,46.12095296273671
NYG,2006,0.5,0.5259756,0.50804156,-0.008041560649871826,0.017934024,-0.025975584983825684,-0.008041560649871826,2.076191738337326,Tom Coughlin,Tom Coughlin,46.059865607819184
JAX,2004,0.5625,0.5537641,0.57074934,-0.008249342441558838,-0.016985238,0.008735895156860352,-0.008249342441558838,2.076191738337326,Jack Del Rio,Jack Del Rio,45.99877825290165
RAV,2012,0.625,0.64397484,0.6333128,-0.008312821388244629,0.010662019,-0.01897484064102173,-0.008312821388244629,2.076191738337326,John Harbaugh,John Harbaugh,45.93769089798412
SEA,2004,0.5625,0.60769916,0.57085955,-0.008359551429748535,0.036839604,-0.04519915580749512,-0.008359551429748535,2.076191738337326,Mike Holmgren,Mike Holmgren,45.87660354306659
CIN,1976,0.7143,0.689422,0.7227687,-0.008468723964691116,-0.033346713,0.0248779886245728,-0.008468723964691116,2.076191738337326,Bill Johnson,Bill Johnson,45.815516188149054
CIN,1987,0.2667,0.29776952,0.27525622,-0.008556216526031502,0.0225133,-0.031069516706466682,-0.008556216526031502,2.076191738337326,Sam Wyche,Sam Wyche,45.75442883323152
SEA,2000,0.375,0.3889748,0.38386288,-0.008862882852554321,0.005111903,-0.013974785804748535,-0.008862882852554321,2.076191738337326,Mike Holmgren,Mike Holmgren,45.69334147831399
CHI,2019,0.5,0.52549165,0.5090718,-0.009071826934814453,0.016419828,-0.025491654872894287,-0.009071826934814453,2.076191738337326,Matt Nagy,Matt Nagy,45.63225412339646
CRD,1973,0.3214,0.33143118,0.33050314,-0.009103135919570904,0.0009280443,-0.010031180238723736,-0.009103135919570904,2.076191738337326,Don Coryell,Don Coryell,45.571166768478925
PHI,1984,0.4062,0.3573166,0.4155705,-0.009370497512817377,-0.058253884,0.048883386802673345,-0.009370497512817377,2.076191738337326,Marion Campbell,Marion Campbell,45.51007941356139
SDG,1997,0.25,0.2865225,0.25942242,-0.0094224214553833,0.027100086,-0.036522507667541504,-0.0094224214553833,2.076191738337326,Kevin Gilbride,Kevin Gilbride,45.44899205864386
WAS,1992,0.5625,0.574062,0.57208943,-0.009589433670043945,0.001972556,-0.011561989784240723,-0.009589433670043945,2.076191738337326,Joe Gibbs,Joe Gibbs,45.38790470372633
NOR,2000,0.625,0.63676083,0.63469326,-0.009693264961242676,0.002067566,-0.011760830879211426,-0.009693264961242676,2.076191738337326,Jim Haslett,Jim Haslett,45.326817348808795
OTI,2017,0.5625,0.54709285,0.5722335,-0.009733498096466064,-0.025140643,0.015407145023345947,-0.009733498096466064,2.076191738337326,Mike Mularkey,Mike Mularkey,45.26572999389126
PHI,2000,0.6875,0.6200262,0.6976221,-0.010122120380401611,-0.07759595,0.06747382879257202,-0.010122120380401611,2.076191738337326,Andy Reid,Andy Reid,45.20464263897373
CLE,1977,0.4615,0.45299658,0.47168046,-0.010180462360382059,-0.01868388,0.0085034182071686,-0.010180462360382059,2.076191738337326,Forrest Gregg,Dick Modzelewski / Forrest Gregg,45.143555284056205
DAL,2015,0.25,0.25653365,0.26048887,-0.01048886775970459,-0.003955215,-0.0065336525440216064,-0.01048886775970459,2.076191738337326,Jason Garrett,Jason Garrett,45.08246792913867
ATL,1970,0.3571,0.3291021,0.36760688,-0.010506878280639675,-0.03850478,0.027997901058196994,-0.010506878280639675,2.076191738337326,Norm Van Brocklin,Norm Van Brocklin,45.02138057422114
BUF,2010,0.25,0.2760609,0.26086682,-0.010866820812225342,0.015194088,-0.026060909032821655,-0.010866820812225342,2.076191738337326,Chan Gailey,Chan Gailey,44.9602932193036
CRD,1985,0.3125,0.3299684,0.323557,-0.011056989431381226,0.0064114034,-0.017468392848968506,-0.011056989431381226,2.076191738337326,Jim Hanifan,Jim Hanifan,44.89920586438607
DET,2010,0.375,0.3454347,0.3860783,-0.011078298091888428,-0.040643603,0.02956530451774597,-0.011078298091888428,2.076191738337326,Jim Schwartz,Jim Schwartz,44.838118509468536
PHI,2005,0.375,0.39040792,0.38645455,-0.011454552412033081,0.0039533675,-0.015407919883728027,-0.011454552412033081,2.076191738337326,Andy Reid,Andy Reid,44.777031154551004
HTX,2017,0.25,0.250714,0.26147175,-0.011471748352050781,-0.010757744,-0.0007140040397644043,-0.011471748352050781,2.076191738337326,Bill O'Brien,Bill O'Brien,44.71594379963348
CRD,1990,0.3125,0.3410131,0.32398033,-0.011480331420898438,0.017032772,-0.028513103723526,-0.011480331420898438,2.076191738337326,Joe Bugel,Joe Bugel,44.654856444715946
OTI,1981,0.4375,0.44726616,0.44910732,-0.011607319116592407,-0.0018411577,-0.009766161441802979,-0.011607319116592407,2.076191738337326,Ed Biles,Ed Biles,44.593769089798414
MIN,1996,0.5625,0.54303414,0.57420677,-0.011706769466400146,-0.031172633,0.019465863704681396,-0.011706769466400146,2.076191738337326,Dennis Green,Dennis Green,44.53268173488088
PHI,2006,0.625,0.6512471,0.63677865,-0.011778652667999268,0.0144684315,-0.026247084140777588,-0.011778652667999268,2.076191738337326,Andy Reid,Andy Reid,44.47159437996335
ATL,1994,0.4375,0.46689206,0.44946384,-0.011963844299316406,0.01742822,-0.0293920636177063,-0.011963844299316406,2.076191738337326,June Jones,June Jones,44.41050702504582
NWE,1995,0.375,0.42873353,0.38698137,-0.011981368064880371,0.04175216,-0.05373352766036987,-0.011981368064880371,2.076191738337326,Bill Parcells,Bill Parcells,44.349419670128285
CHI,1999,0.375,0.36880732,0.3869914,-0.011991411447525024,-0.018184096,0.006192684173583984,-0.011991411447525024,2.076191738337326,Dick Jauron,Dick Jauron,44.28833231521075
CHI,2000,0.3125,0.25745535,0.32488185,-0.01238185167312622,-0.0674265,0.05504465103149414,-0.01238185167312622,2.076191738337326,Dick Jauron,Dick Jauron,44.22724496029322
MIN,1975,0.8571,0.9039185,0.86955464,-0.01245463886260989,0.034363866,-0.04681850471496585,-0.01245463886260989,2.076191738337326,Bud Grant,Bud Grant,44.16615760537569
NYJ,2001,0.625,0.57703465,0.6376361,-0.012636125087738037,-0.060601473,0.04796534776687622,-0.012636125087738037,2.076191738337326,Herm Edwards,Herm Edwards,44.105070250458155
NOR,2001,0.4375,0.43926543,0.45044357,-0.012943565845489502,-0.011178136,-0.001765429973602295,-0.012943565845489502,2.076191738337326,Jim Haslett,Jim Haslett,44.04398289554062
HTX,2024,0.5882,0.6182032,0.601302,-0.013102027702331598,0.016901195,-0.030003222751617487,-0.013102027702331598,2.076191738337326,DeMeco Ryans,DeMeco Ryans,43.98289554062309
RAM,2017,0.6875,0.67317194,0.70072037,-0.013220369815826416,-0.027548432,0.014328062534332275,-0.013220369815826416,2.076191738337326,Sean McVay,Sean McVay,43.92180818570556
BUF,1992,0.6875,0.71076214,0.7008039,-0.013303875923156738,0.009958267,-0.0232621431350708,-0.013303875923156738,2.076191738337326,Marv Levy,Marv Levy,43.860720830788026
CLE,2007,0.625,0.5949431,0.63831884,-0.013318836688995361,-0.04337573,0.030056893825531006,-0.013318836688995361,2.076191738337326,Romeo Crennel,Romeo Crennel,43.7996334758705
NYJ,1994,0.375,0.4097503,0.38833928,-0.01333928108215332,0.021411031,-0.0347503125667572,-0.01333928108215332,2.076191738337326,Pete Carroll,Pete Carroll,43.73854612095297
DET,1975,0.5,0.44515336,0.5135509,-0.013550877571105957,-0.06839752,0.05484664440155029,-0.013550877571105957,2.076191738337326,Rick Forzano,Rick Forzano,43.67745876603543
ATL,2002,0.5938,0.60325205,0.6073534,-0.013553389263153082,-0.004101336,-0.009452053260803228,-0.013553389263153082,2.076191738337326,Dan Reeves,Dan Reeves,43.616371411117896
NOR,1994,0.4375,0.46282718,0.4510792,-0.013579189777374268,0.011747986,-0.025327175855636597,-0.013579189777374268,2.076191738337326,Jim Mora Sr,Jim Mora Sr,43.555284056200364
NOR,2008,0.5,0.51439315,0.51371706,-0.013717055320739746,0.0006760955,-0.014393150806427002,-0.013717055320739746,2.076191738337326,Sean Payton,Sean Payton,43.49419670128283
NYJ,2009,0.5625,0.57968944,0.57623935,-0.013739347457885742,0.0034500957,-0.017189443111419678,-0.013739347457885742,2.076191738337326,Rex Ryan,Rex Ryan,43.4331093463653
CHI,1990,0.6875,0.7255673,0.7013197,-0.013819694519042969,0.024247587,-0.0380672812461853,-0.013819694519042969,2.076191738337326,Mike Ditka,Mike Ditka,43.37202199144777
CLE,1983,0.5625,0.58201504,0.5763566,-0.013856589794158936,0.0056584477,-0.019515037536621094,-0.013856589794158936,2.076191738337326,Sam Rutigliano,Sam Rutigliano,43.31093463653024
TAM,1989,0.3125,0.31763902,0.32641882,-0.013918817043304443,-0.008779794,-0.005139023065567017,-0.013918817043304443,2.076191738337326,Ray Perkins,Ray Perkins,43.24984728161271
KAN,1973,0.5714,0.63583076,0.58536774,-0.013967739200592022,0.05046302,-0.06443076000213621,-0.013967739200592022,2.076191738337326,Hank Stram,Hank Stram,43.18875992669518
BUF,1982,0.4444,0.49655223,0.45841038,-0.014010382270812971,0.038141847,-0.05215222892761229,-0.014010382270812971,2.076191738337326,Chuck Knox,Chuck Knox,43.127672571777644
NYJ,1985,0.6875,0.6570807,0.7016697,-0.014169692993164062,-0.044588983,0.03041929006576538,-0.014169692993164062,2.076191738337326,Joe Walton,Joe Walton,43.06658521686011
CLT,1984,0.2667,0.25360715,0.2809981,-0.014298110771179207,-0.027390957,0.013092846107482903,-0.014298110771179207,2.076191738337326,Frank Kush,Frank Kush / Hal Hunter,43.00549786194258
CRD,2002,0.3125,0.2876781,0.3268858,-0.014385789632797241,-0.039207697,0.02482190728187561,-0.014385789632797241,2.076191738337326,Dave McGinnis,Dave McGinnis,42.94441050702504
RAI,1979,0.5625,0.59611964,0.5769756,-0.014475584030151367,0.019144058,-0.03361964225769043,-0.014475584030151367,2.076191738337326,Tom Flores,Tom Flores,42.883323152107515
NYJ,2023,0.4118,0.42137083,0.4263814,-0.014581409168243409,-0.005010575,-0.009570834112167359,-0.014581409168243409,2.076191738337326,Robert Saleh,Robert Saleh,42.82223579718998
CHI,1979,0.625,0.63356143,0.6397837,-0.014783680438995361,-0.006222248,-0.008561432361602783,-0.014783680438995361,2.076191738337326,Neill Armstrong,Neill Armstrong,42.76114844227245
RAM,1974,0.7143,0.77274376,0.7291862,-0.014886177253723099,0.043557584,-0.05844376153945918,-0.014886177253723099,2.076191738337326,Chuck Knox,Chuck Knox,42.70006108735492
PIT,2013,0.5,0.5398238,0.51498926,-0.014989256858825684,0.024834514,-0.03982377052307129,-0.014989256858825684,2.076191738337326,Mike Tomlin,Mike Tomlin,42.638973732437385
MIA,2006,0.375,0.37200814,0.3903026,-0.015302598476409912,-0.018294454,0.0029918551445007324,-0.015302598476409912,2.076191738337326,Nick Saban,Nick Saban,42.57788637751985
WAS,1971,0.6786,0.71593344,0.6940829,-0.015482915782928486,0.021850526,-0.03733344211578371,-0.015482915782928486,2.076191738337326,George Allen,George Allen,42.51679902260232
